val_acc,num_params,train_all_time,train_per_time,val_per_time,val_all_time,prediction_time,error
-44.89999992,0.837576,13977.48511,69.88742555,0.45832972,91.66594403,70.34575527,0.551000001
-45.86666659,0.837576,13977.3067,69.88653352,0.454743988,90.94879763,70.34127751,0.541333334
-41.79999988,0.622536,13981.45801,69.90729003,0.432997053,86.5994106,70.34028708,0.582000001
-42.23333328,0.379496,13982.67378,69.91336892,0.423454533,84.69090666,70.33682346,0.577666667
-44.23333323,0.837576,13976.4393,69.88219648,0.45380443,90.76088599,70.33600091,0.557666668
-39.56666654,0.379496,13981.70634,69.90853168,0.426021641,85.20432813,70.33455332,0.604333335
-38.96666656,0.594536,13975.86492,69.87932462,0.454450853,90.89017051,70.33377547,0.610333334
-43.96666663,0.622536,13979.47353,69.89736767,0.433071905,86.6143809,70.33043958,0.560333334
-41.63333318,0.407496,13982.78415,69.91392073,0.409518863,81.90377269,70.32343959,0.583666668
-44.16666651,0.837576,13974.1757,69.87087852,0.448706027,89.74120549,70.31958455,0.558333335
-39.1999999,0.407496,13980.90312,69.90451558,0.411255867,82.25117343,70.31577144,0.608000001
-42.33333322,0.622536,13974.60258,69.87301292,0.438767733,87.75354658,70.31178065,0.576666668
-37.23333317,0.622536,13973.14643,69.86573216,0.442211509,88.44230175,70.30794367,0.627666668
-43.13333338,0.837576,13966.72954,69.83364768,0.463007912,92.60158232,70.29665559,0.568666666
-35.39999984,0.594536,13966.83756,69.83418779,0.462404621,92.48092413,70.29659241,0.646000002
-43.76666669,0.837576,13968.77918,69.84389591,0.450662788,90.13255766,70.2945587,0.562333333
-42.96666672,0.594536,13968.05167,69.84025837,0.441873595,88.37471894,70.28213196,0.570333333
-41.89999998,0.622536,13968.02455,69.84012274,0.440725563,88.14511265,70.2808483,0.581
-43.89999984,0.622536,13968.26842,69.84134208,0.434073053,86.81461062,70.27541514,0.561000002
-31.93333334,0.594536,13964.40335,69.82201675,0.452461239,90.49224785,70.27447799,0.680666667
-38.16666668,0.594536,13962.33535,69.81167677,0.454012157,90.80243145,70.26568893,0.618333333
-40.80000006,0.594536,13962.32793,69.81163964,0.451525056,90.30501127,70.26316469,0.591999999
-35.89999997,0.622536,13963.54371,69.81771853,0.438414194,87.68283878,70.25613272,0.641
-43.36666668,0.407496,13965.8542,69.82927098,0.411897673,82.37953459,70.24116865,0.566333333
-32.93333327,0.622536,13959.70111,69.79850555,0.437355927,87.47118541,70.23586148,0.670666667
-39.20000004,0.566536,13956.37784,69.78188921,0.453201549,90.64030988,70.23509075,0.608
-33.23333329,0.622536,13956.65462,69.78327312,0.444081897,88.81637948,70.22735501,0.667666667
-38.49999996,0.594536,13953.02255,69.76511275,0.462044747,92.40894931,70.2271575,0.615
-37.2333333,0.192456,13964.51012,69.82255059,0.403093846,80.6187691,70.22564443,0.627666667
-43.30000006,0.622536,13955.72725,69.77863625,0.443701829,88.74036585,70.22233808,0.566999999
-40.46666658,0.837576,13951.64153,69.75820766,0.459816052,91.96321045,70.21802371,0.595333334
-42.49999994,0.837576,13954.53631,69.77268153,0.444976502,88.99530036,70.21765803,0.575000001
-43.49999998,0.622536,13954.13593,69.77067963,0.440024524,88.00490482,70.21070415,0.565
-43.13333328,0.622536,13952.8059,69.76402952,0.437134772,87.42695434,70.20116429,0.568666667
-39.40000006,0.594536,13949.34348,69.74671742,0.447228633,89.44572653,70.19394605,0.605999999
-36.33333333,0.837576,13950.11046,69.75055232,0.442367377,88.47347532,70.1929197,0.636666667
-33.03333335,0.407496,13953.57226,69.76786129,0.420642548,84.12850959,70.18850384,0.669666666
-36.46666669,0.594536,13947.04244,69.73521222,0.451417555,90.28351103,70.18662978,0.635333333
-42.1333333,0.622536,13949.73651,69.74868255,0.436875522,87.37510443,70.18555807,0.578666667
-42.46666665,0.407496,13953.67804,69.76839019,0.41375901,82.75180204,70.1821492,0.575333334
-36.39999997,0.809576,13940.7646,69.70382302,0.476990361,95.39807217,70.18081338,0.636
-40.89999988,0.407496,13949.46727,69.74733637,0.420669503,84.13390057,70.16800588,0.591000001
-36.76666661,0.594536,13939.87335,69.69936675,0.463939427,92.78788533,70.16330617,0.632333334
-43.03333317,0.622536,13942.38867,69.71194336,0.441499351,88.29987015,70.15344271,0.569666668
-34.56666658,0.192456,13950.24163,69.75120817,0.400335876,80.06717512,70.15154404,0.654333334
-34.16666667,0.622536,13940.30838,69.70154189,0.442080324,88.41606481,70.14362222,0.658333333
-37.3333332,0.594536,13937.6772,69.68838599,0.449013577,89.80271544,70.13739957,0.626666668
-45.23333329,0.622536,13939.92533,69.69962667,0.436558083,87.31161663,70.13618476,0.547666667
-36.59999999,0.192456,13946.88386,69.7344193,0.399113544,79.82270888,70.13353284,0.634
-34.93333333,0.594536,13932.64646,69.66323228,0.462020402,92.40408046,70.12525269,0.650666667
-42.73333319,0.622536,13935.54044,69.67770218,0.44248754,88.49750791,70.12018971,0.572666668
-42.7999999,0.622536,13936.56795,69.68283973,0.437036329,87.40726573,70.11987606,0.572000001
-41.23333327,0.809576,13929.82043,69.64910213,0.461384591,92.27691821,70.11048672,0.587666667
-39.06666668,0.594536,13932.0296,69.66014799,0.449537911,89.90758215,70.1096859,0.609333333
-41.46666661,0.622536,13934.6067,69.67303348,0.435751971,87.15039424,70.10878545,0.585333334
-34.99999993,0.594536,13932.16918,69.66084591,0.446106429,89.22128575,70.10695234,0.650000001
-39.10000004,0.809576,13924.59949,69.62299744,0.477588071,95.51761423,70.10058552,0.609
-36.63333337,0.594536,13927.19959,69.63599795,0.462612375,92.52247504,70.09861032,0.633666666
-19.29999998,0.809576,13921.52173,69.60760864,0.476725086,95.34501723,70.08433373,0.807
-43.86666672,0.622536,13928.82739,69.64413697,0.438971164,87.79423271,70.08310814,0.561333333
-35.86666673,0.594536,13925.79395,69.62896976,0.453019774,90.60395479,70.08198954,0.641333333
-37.36666663,0.594536,13924.99112,69.62495558,0.455900281,91.18005616,70.08085587,0.626333334
-37.29999997,0.594536,13925.58345,69.62791727,0.450978139,90.19562789,70.07889541,0.627
-36.70000004,0.622536,13928.15042,69.64075212,0.436170782,87.23415647,70.0769229,0.633
-43.66666672,0.622536,13926.07476,69.63037381,0.437014755,87.40295104,70.06738856,0.563333333
-43.53333338,0.407496,13928.37426,69.64187128,0.412188419,82.43768385,70.0540597,0.564666666
-37.6666666,0.622536,13923.84878,69.61924392,0.433988197,86.7976393,70.05323212,0.623333334
-43.26666664,0.622536,13921.25225,69.60626126,0.443935965,88.78719296,70.05019722,0.567333334
-37.19999986,0.192456,13929.01523,69.64507614,0.395855052,79.17101043,70.04093119,0.628000001
-39.46666651,0.594536,13916.02989,69.58014946,0.459372933,91.87458651,70.03952239,0.605333335
-37.53333324,0.594536,13918.3665,69.59183248,0.447029906,89.40598113,70.03886238,0.624666668
-39.86666673,0.809576,13912.55578,69.56277889,0.468710496,93.74209915,70.03148938,0.601333333
-37.99999993,0.809576,13910.46856,69.55234282,0.477599316,95.5198632,70.02994214,0.620000001
-37.73333326,0.622536,13917.12427,69.58562133,0.443183805,88.63676105,70.02880514,0.622666667
-35.69999984,0.594536,13912.84464,69.5642232,0.457182903,91.43658059,70.0214061,0.643000002
-33.96666671,0.622536,13916.194,69.58096999,0.433602747,86.72054938,70.01457274,0.660333333
-42.96666668,0.622536,13913.38605,69.56693026,0.440440539,88.08810779,70.0073708,0.570333333
-44.70000003,0.407496,13921.55368,69.60776838,0.399566848,79.91336959,70.00733523,0.553
-36.46666653,0.379496,13915.87538,69.57937691,0.426900429,85.38008588,70.00627734,0.635333335
-41.53333324,0.594536,13912.5267,69.56263349,0.443389608,88.67792164,70.0060231,0.584666668
-44.73333325,0.622536,13912.94051,69.56470255,0.441128651,88.22573015,70.0058312,0.552666667
-32.53333328,0.622536,13913.34034,69.56670168,0.437320689,87.46413776,70.00402237,0.674666667
-28.09999997,0.594536,13910.16075,69.55080375,0.45220089,90.44017792,70.00300464,0.719
-38.43333331,0.809576,13907.73701,69.53868503,0.462899719,92.57994379,70.00158474,0.615666667
-39.8333333,0.192456,13919.55411,69.59777056,0.397591381,79.51827628,69.99536194,0.601666667
-41.89999999,0.594536,13909.32826,69.54664128,0.444875676,88.97513526,69.99151696,0.581
-42.06666662,0.622536,13909.04173,69.54520867,0.44024039,88.04807799,69.98544906,0.579333334
-43.90000003,0.837576,13905.68398,69.52841992,0.452705348,90.54106951,69.98112526,0.561
-33.83333319,0.164456,13913.65661,69.56828307,0.411311752,82.26235049,69.97959482,0.661666668
-32.73333319,0.622536,13908.5559,69.5427795,0.436174839,87.23496778,69.97895433,0.672666668
-42.73333318,0.622536,13908.85313,69.54426564,0.433708707,86.74174138,69.97797435,0.572666668
-38.53333324,0.594536,13903.63492,69.51817458,0.459649752,91.92995037,69.97782433,0.614666668
-34.53333332,0.594536,13906.35746,69.53178729,0.445901537,89.18030739,69.97768882,0.654666667
-37.80000001,0.594536,13905.46022,69.52730112,0.4494056,89.88112007,69.97670672,0.622
-33.13333334,0.622536,13907.80951,69.53904755,0.433471993,86.69439861,69.97251954,0.668666667
-44.8999999,0.622536,13905.74733,69.52873663,0.435281784,87.05635684,69.96401841,0.551000001
-43.79999993,0.622536,13904.37827,69.52189133,0.435371864,87.07437277,69.9572632,0.562000001
-42.00000003,0.594536,13901.5952,69.50797602,0.445023814,89.00476285,69.95299983,0.58
-39.96666671,0.594536,13899.18347,69.49591733,0.456632532,91.32650648,69.95254987,0.600333333
-41.93333319,0.594536,13906.35128,69.53175642,0.419690449,83.93808978,69.95144687,0.580666668
-40.39999994,0.622536,13903.45518,69.51727592,0.433011985,86.60239697,69.95028791,0.596000001
-42.4,0.622536,13901.953,69.50976501,0.435438924,87.08778484,69.94520394,0.576
-43.36666667,0.809576,13894.39382,69.47196911,0.472006352,94.40127032,69.94397546,0.566333333
-46.26666671,0.837576,13897.68666,69.48843331,0.455182878,91.03657552,69.94361619,0.537333333
-37.23333329,0.594536,13897.84288,69.48921442,0.453407831,90.68156617,69.94262225,0.627666667
-39.59999994,0.594536,13903.61502,69.51807512,0.423773328,84.75466558,69.94184844,0.604000001
-38.10000004,0.594536,13896.74528,69.48372639,0.454229913,90.84598269,69.93795631,0.619
-40.06666661,0.809576,13891.6987,69.45849348,0.478404394,95.68087884,69.93689787,0.599333334
-38.26666656,0.594536,13897.68261,69.48841306,0.447903027,89.58060537,69.93631608,0.617333334
-41.69999991,0.622536,13897.78902,69.48894509,0.44237916,88.47583192,69.93132425,0.583000001
-20.59999995,0.379496,13899.91054,69.49955271,0.428603097,85.72061947,69.92815581,0.794000001
-45.33333335,0.837576,13894.15738,69.4707869,0.452614079,90.52281584,69.92340097,0.546666666
-42.23333326,0.622536,13896.99867,69.48499336,0.437139332,87.42786646,69.92213269,0.577666667
-37.90000006,0.594536,13896.9205,69.48460251,0.427343883,85.46877657,69.91194639,0.620999999
-44.60000001,0.622536,13893.86338,69.4693169,0.438879051,87.77581011,69.90819595,0.554
-38.96666666,0.809576,13887.02091,69.43510453,0.472745391,94.54907826,69.90784993,0.610333333
-43.76666661,0.622536,13893.89195,69.46945977,0.437526189,87.50523772,69.90698596,0.562333334
-43.09999999,0.837576,13891.09242,69.45546211,0.449659685,89.93193695,69.90512179,0.569
-45.16666659,0.622536,13893.35016,69.46675078,0.438287994,87.65759877,69.90503877,0.548333334
-35.33333336,0.594536,13889.53049,69.44765245,0.456677209,91.33544173,69.90432966,0.646666666
-37.86666669,0.594536,13889.63844,69.4481922,0.454645887,90.92917749,69.90283809,0.621333333
-41.5666665,0.622536,13891.75078,69.45875389,0.442823149,88.5646299,69.90157704,0.584333335
-26.53333332,0.594536,13888.24233,69.44121164,0.454211569,90.84231377,69.89542321,0.734666667
-37.59999995,0.407496,13895.96487,69.47982434,0.414596629,82.91932583,69.89442097,0.624000001
-38.96666653,0.809576,13883.10246,69.41551228,0.477966966,95.59339319,69.89347924,0.610333335
-39.33333317,0.809576,13883.77352,69.41886759,0.46581839,93.16367796,69.88468598,0.606666668
-38.66666667,0.809576,13881.87011,69.40935056,0.470148213,94.02964251,69.87949877,0.613333333
-39.79999986,0.809576,13878.86194,69.39430969,0.483227279,96.6454557,69.87753697,0.602000001
-43.33333332,0.837576,13884.44289,69.42221446,0.449827748,89.96554954,69.87204221,0.566666667
-38.06666667,0.594536,13883.3089,69.41654451,0.452021595,90.40431908,69.86856611,0.619333333
-41.03333324,0.594536,13881.78485,69.40892426,0.459556702,91.91134044,69.86848096,0.589666668
-43.8666667,0.407496,13889.75965,69.44879826,0.418842813,83.76856259,69.86764107,0.561333333
-40.63333334,0.837576,13882.83821,69.41419105,0.448775559,89.75511176,69.86296661,0.593666667
-36.80000002,0.192456,13892.84402,69.46422009,0.395643704,79.12874086,69.8598638,0.632
-43.89999993,0.622536,13882.0409,69.41020449,0.4455163,89.10326004,69.85572079,0.561000001
-38.03333325,0.809576,13877.43894,69.3871947,0.460326326,92.06526518,69.84752103,0.619666667
-39.49999985,0.407496,13885.20269,69.42601344,0.417365158,83.47303152,69.8433786,0.605000002
-42.76666671,0.622536,13880.88947,69.40444737,0.436983153,87.39663056,69.84143052,0.572333333
-38.53333335,0.407496,13883.93934,69.41969668,0.420727324,84.1454649,69.84042401,0.614666666
-35.03333333,0.379496,13879.62559,69.39812796,0.442288598,88.4577196,69.84041656,0.649666667
-39.4,0.407496,13884.0992,69.420496,0.419373609,83.87472187,69.83986961,0.606
-43.13333334,0.809576,13873.78591,69.36892957,0.466976062,93.39521238,69.83590563,0.568666667
-39,0.594536,13875.13981,69.37569904,0.459742233,91.94844655,69.83544127,0.61
-38.49999999,0.594536,13875.40829,69.37704147,0.449716452,89.94329044,69.82675793,0.615
-34.2999999,0.594536,13872.47294,69.3623647,0.463783467,92.75669336,69.82614817,0.657000001
-41.29999992,0.837576,13874.88856,69.3744428,0.447319138,89.46382761,69.82176193,0.587000001
-39.43333319,0.192456,13883.87532,69.4193766,0.397266625,79.45332493,69.81664322,0.605666668
-38.30000003,0.594536,13870.60932,69.35304659,0.456187056,91.23741116,69.80923365,0.617
-27.73333331,0.809576,13864.1884,69.32094198,0.479377154,95.87543079,69.80031913,0.722666667
-40.13333324,0.809576,13865.30114,69.32650572,0.473348759,94.66975178,69.79985448,0.598666668
-44.53333318,0.622536,13872.14094,69.36070471,0.438734397,87.74687937,69.7994391,0.554666668
-40.39999998,0.407496,13877.13588,69.38567938,0.412707746,82.54154921,69.79838713,0.596
-39.16666653,0.407496,13875.78582,69.37892909,0.415796496,83.15929924,69.79472558,0.608333335
-35.50000002,0.594536,13867.22567,69.33612836,0.456403327,91.2806654,69.79253169,0.645
-43.26666665,0.622536,13868.93278,69.34466391,0.43726638,87.45327609,69.78193029,0.567333334
-43.46666671,0.622536,13868.85524,69.34427619,0.432559868,86.51197365,69.77683606,0.565333333
-38.00000002,0.594536,13861.12011,69.30560056,0.465533958,93.10679163,69.77113452,0.62
-31.93333331,0.809576,13858.53445,69.29267227,0.477533708,95.50674166,69.77020598,0.680666667
-39.23333324,0.809576,13858.70329,69.29351644,0.471250112,94.25002234,69.76476655,0.607666668
-40.20000001,0.192456,13874.88735,69.37443677,0.386590748,77.31814963,69.76102752,0.598
-43.29999985,0.622536,13862.40791,69.31203957,0.440434614,88.08692285,69.75247418,0.567000002
-38.33333329,0.809576,13857.1504,69.28575199,0.463490883,92.69817659,69.74924287,0.616666667
-35.83333333,0.566536,13853.53817,69.26769085,0.481012932,96.20258638,69.74870378,0.641666667
-37.7666667,0.594536,13858.60117,69.29300586,0.455049489,91.00989785,69.74805535,0.622333333
-37.43333339,0.594536,13859.98938,69.29994688,0.440007716,88.00154311,69.7399546,0.625666666
-38.86666667,0.594536,13855.99705,69.27998523,0.454202199,90.8404398,69.73418743,0.611333333
-33.79999992,0.379496,13857.96895,69.28984477,0.440619806,88.12396118,69.73046458,0.662000001
-38.03333336,0.594536,13854.83656,69.27418278,0.452955745,90.59114899,69.72713852,0.619666666
-41.73333321,0.622536,13859.00688,69.29503441,0.429569863,85.91397251,69.72460427,0.582666668
-40.43333339,0.809576,13851.35581,69.25677905,0.46369703,92.73940597,69.72047608,0.595666666
-25.0666666,0.566536,13850.21943,69.25109716,0.466034787,93.20695741,69.71713195,0.749333334
-41.79999991,0.407496,13860.05947,69.30029735,0.414736067,82.94721331,69.71503342,0.582000001
-41.59999988,0.594536,13852.59488,69.26297441,0.448991374,89.79827472,69.71196578,0.584000001
-38.2333332,0.192456,13864.52445,69.32262223,0.386334755,77.26695095,69.70895698,0.617666668
-41.23333339,0.622536,13853.74392,69.26871959,0.43935191,87.8703819,69.7080715,0.587666666
-38.36666653,0.809576,13849.20559,69.24602796,0.460290733,92.05814668,69.7063187,0.616333335
-39.83333329,0.594536,13850.71826,69.25359132,0.44994359,89.98871803,69.70353491,0.601666667
-41.46666656,0.622536,13851.1876,69.25593802,0.44248793,88.49758591,69.69842595,0.585333334
-36.23333339,0.594536,13847.25828,69.23629139,0.458204564,91.64091281,69.69449595,0.637666666
-37.53333327,0.566536,13847.24601,69.23623003,0.456867455,91.37349095,69.69309748,0.624666667
-39.79999988,0.594536,13853.0166,69.26508301,0.427680802,85.53616047,69.69276381,0.602000001
-40.73333317,0.622536,13850.39412,69.25197062,0.438078354,87.61567082,69.69004898,0.592666668
-39.39999984,0.809576,13843.73695,69.21868476,0.467715018,93.54300363,69.68639978,0.606000002
-40.23333317,0.622536,13849.96447,69.24982236,0.435956459,87.19129188,69.68577882,0.597666668
-23.83333329,0.594536,13846.15387,69.23076937,0.453330456,90.6660911,69.68409982,0.761666667
-44.06666663,0.622536,13849.60055,69.24800274,0.435702053,87.14041063,69.68370479,0.559333334
-30.29999997,0.594536,13845.85619,69.22928093,0.453991011,90.79820224,69.68327194,0.697
-38.8666667,0.594536,13847.76514,69.23882569,0.443400294,88.68005889,69.68222598,0.611333333
-39.89999988,0.407496,13851.14869,69.25574344,0.419168161,83.83363213,69.6749116,0.601000001
-42.86666671,0.622536,13847.07744,69.23538719,0.436462646,87.29252917,69.67184983,0.571333333
-39.69999989,0.594536,13843.92218,69.2196109,0.451729853,90.34597056,69.67134076,0.603000001
-44.7999999,0.622536,13845.94914,69.22974569,0.440069033,88.01380668,69.66981472,0.552000001
-39.03333339,0.594536,13843.17148,69.21585738,0.450155052,90.03101042,69.66601243,0.609666666
-21.26666662,0.594536,13841.81968,69.20909841,0.453445922,90.68918433,69.66254433,0.787333334
-38.5999999,0.379496,13844.12492,69.22062458,0.440864277,88.17285538,69.66148885,0.614000001
-43.16666654,0.622536,13845.1627,69.22581349,0.434997729,86.99954578,69.66081122,0.568333335
-23.8333333,0.594536,13841.63385,69.20816925,0.44957101,89.91420201,69.65774026,0.761666667
-35.46666666,0.379496,13844.48602,69.22243009,0.435254775,87.05095495,69.65768486,0.645333333
-38.56666658,0.407496,13852.17304,69.2608652,0.396051785,79.21035698,69.65691699,0.614333334
-43.80000006,0.809576,13834.78836,69.17394181,0.469897711,93.97954226,69.64383952,0.561999999
-33.93333329,0.622536,13840.65543,69.20327715,0.436054243,87.21084867,69.63933139,0.660666667
-39.16666653,0.809576,13833.76319,69.16881594,0.46859546,93.7190921,69.63741141,0.608333335
-38.46666651,0.566536,13834.23808,69.17119038,0.45916432,91.83286394,69.6303547,0.615333335
-43.23333337,0.622536,13840.43784,69.20218921,0.427983936,85.59678725,69.63017315,0.567666666
-41.09999992,0.594536,13836.78605,69.18393023,0.444610866,88.9221733,69.6285411,0.589000001
-44.19999996,0.809576,13830.67041,69.15335203,0.469532417,93.90648331,69.62288445,0.558
-37.36666664,0.379496,13838.33303,69.19166514,0.428327566,85.66551311,69.61999271,0.626333334
-43.30000005,0.622536,13836.76784,69.18383921,0.43399016,86.79803201,69.61782937,0.566999999
-43.93333324,0.837576,13836.22137,69.18110683,0.434746085,86.94921698,69.61585291,0.560666668
-42.79999986,0.622536,13835.68704,69.17843521,0.436128187,87.22563744,69.6145634,0.572000001
-39.86666652,0.809576,13829.8309,69.14915448,0.464567462,92.91349241,69.61372195,0.601333335
-37.36666652,0.809576,13826.91874,69.13459369,0.475488831,95.09776626,69.61008252,0.626333335
-37.26666665,0.594536,13830.52583,69.15262915,0.454530437,90.90608733,69.60715959,0.627333334
-33.66666665,0.379496,13832.76943,69.16384717,0.442688852,88.53777034,69.60653602,0.663333334
-40.83333318,0.594536,13834.80319,69.17401595,0.427031384,85.40627684,69.60104734,0.591666668
-38.96666669,0.809576,13824.96484,69.1248242,0.476126301,95.22526026,69.60095051,0.610333333
-43.80000004,0.622536,13833.46094,69.16730472,0.43313695,86.62739004,69.60044167,0.562
-35.89999988,0.594536,13828.70069,69.14350346,0.456288121,91.25762429,69.59979158,0.641000001
-40.96666664,0.837576,13831.28172,69.1564086,0.428052247,85.61044931,69.58446085,0.590333334
-38.69999988,0.407496,13834.39695,69.17198475,0.412419658,82.48393161,69.58440441,0.613000001
-45.29999988,0.837576,13831.53065,69.15765326,0.42587832,85.17566408,69.58353158,0.547000001
-40.79999991,0.594536,13824.28727,69.12143634,0.458117516,91.62350314,69.57955385,0.592000001
-42.00000001,0.622536,13828.04354,69.14021771,0.436555416,87.31108325,69.57677313,0.58
-38.19999984,0.594536,13825.43681,69.12718405,0.448402791,89.68055827,69.57558684,0.618000002
-40.06666664,0.407496,13831.51054,69.15755272,0.415728048,83.14560958,69.57328076,0.599333334
-42.59999993,0.622536,13826.93721,69.13468604,0.438334664,87.66693286,69.5730207,0.574000001
-32.23333319,0.594536,13822.05331,69.11026654,0.451307455,90.26149103,69.561574,0.677666668
-37.69999995,0.379496,13826.46905,69.13234524,0.428385474,85.6770948,69.56073071,0.623000001
-38.09999998,0.594536,13820.78894,69.10394472,0.450857186,90.17143726,69.55480191,0.619
-31.7666666,0.622536,13822.20078,69.11100389,0.443412207,88.68244137,69.5544161,0.682333334
-43.43333339,0.622536,13822.06496,69.11032478,0.443502542,88.70050839,69.55382732,0.565666666
-32.2666667,0.809576,13814.25257,69.07126287,0.474214603,94.84292064,69.54547747,0.677333333
-44.09999989,0.622536,13822.96101,69.11480504,0.428927456,85.78549113,69.54373249,0.559000001
-38.36666656,0.192456,13827.29448,69.13647238,0.402473731,80.49474614,69.53894611,0.616333334
-38.00000006,0.809576,13813.28136,69.06640682,0.467472511,93.49450214,69.53387933,0.619999999
-32.66666662,0.379496,13818.71461,69.09357304,0.440272493,88.0544986,69.53384553,0.673333334
-40.5999999,0.379496,13822.71533,69.11357665,0.420221179,84.04423577,69.53379783,0.594000001
-37.56666654,0.192456,13825.91278,69.12956391,0.40205367,80.4107339,69.53161758,0.624333335
-31.16666658,0.594536,13814.19603,69.07098015,0.455768207,91.15364143,69.52674836,0.688333334
-45.63333331,0.622536,13816.43066,69.08215332,0.440117756,88.02355119,69.52227108,0.543666667
-43.96666671,0.809576,13813.39937,69.06699684,0.452901917,90.58038337,69.51989876,0.560333333
-40.16666666,0.192456,13824.24044,69.12120221,0.395347922,79.06958444,69.51655013,0.598333333
-40.23333318,0.407496,13819.3278,69.09663901,0.418958596,83.79171916,69.5155976,0.597666668
-41.33333319,0.407496,13824.31099,69.12155497,0.390538001,78.10760021,69.51209297,0.586666668
-45.03333332,0.594536,13809.40031,69.04700155,0.459920997,91.98419946,69.50692255,0.549666667
-34.59999995,0.622536,13812.5403,69.06270152,0.436759082,87.35181638,69.4994606,0.654000001
-43.03333325,0.622536,13812.12924,69.0606462,0.438175878,87.6351755,69.49882208,0.569666667
-45.13333335,0.622536,13811.45249,69.05726244,0.437293993,87.45879854,69.49455643,0.548666666
-39.83333337,0.407496,13816.27789,69.08138945,0.412908188,82.58163759,69.49429764,0.601666666
-44.23333319,0.622536,13811.50705,69.05753527,0.435923745,87.18474899,69.49345901,0.557666668
-39.39999987,0.594536,13810.12565,69.05062824,0.440900339,88.18006788,69.49152858,0.606000001
-41.33333334,0.622536,13811.08131,69.05540653,0.433133285,86.62665708,69.48853982,0.586666667
-41.40000001,0.622536,13809.88593,69.04942963,0.43897891,87.79578209,69.48840854,0.586
-36.73333329,0.594536,13806.20874,69.0310437,0.456279101,91.25582014,69.4873228,0.632666667
-37.63333319,0.192456,13818.79087,69.09395437,0.390969305,78.19386108,69.48492368,0.623666668
-40,0.407496,13812.94891,69.06474453,0.413546569,82.7093138,69.4782911,0.6
-38.86666668,0.407496,13812.30246,69.06151231,0.411809891,82.36197812,69.4733222,0.611333333
-42.56666656,0.622536,13804.43086,69.02215431,0.44252286,88.50457191,69.46467717,0.574333334
-38.53333334,0.407496,13810.01748,69.05008741,0.412050271,82.41005421,69.46213768,0.614666667
-38.46666669,0.622536,13803.46257,69.01731284,0.43988628,87.97725609,69.45719912,0.615333333
-30.99999986,0.379496,13801.78502,69.0089251,0.446506061,89.30121217,69.45543116,0.690000001
-38.83333339,0.594536,13800.5521,69.00276049,0.452617621,90.52352428,69.45537811,0.611666666
-34.76666655,0.622536,13804.62402,69.02312011,0.429961506,85.99230119,69.45308162,0.652333334
-36.06666656,0.379496,13801.48885,69.00744426,0.443987562,88.7975124,69.45143182,0.639333334
-37.43333334,0.594536,13801.49507,69.00747536,0.440782605,88.15652098,69.44825797,0.625666667
-34.66666665,0.379496,13802.14005,69.01070023,0.436649326,87.32986518,69.44734956,0.653333334
-35.46666653,0.622536,13802.67529,69.01337643,0.433514816,86.70296328,69.44689125,0.645333335
-39.59999989,0.594536,13799.26295,68.99631473,0.444717123,88.94342457,69.44103185,0.604000001
-41.86666659,0.622536,13798.99354,68.99496771,0.442681823,88.53636469,69.43764953,0.581333334
-44.53333337,0.622536,13800.3462,69.00173102,0.435719814,87.14396272,69.43745084,0.554666666
-42.83333329,0.622536,13801.1278,69.00563899,0.430871606,86.17432117,69.43651059,0.571666667
-43.53333318,0.809576,13792.99376,68.9649688,0.466659575,93.33191497,69.43162838,0.564666668
-43.96666658,0.622536,13797.82256,68.98911282,0.439086187,87.81723738,69.42819901,0.560333334
-41.93333334,0.837576,13797.56816,68.98784079,0.429431255,85.8862509,69.41727204,0.580666667
-39.96666662,0.594536,13794.11531,68.97057655,0.445982085,89.19641699,69.41655863,0.600333334
-39.66666664,0.192456,13804.42235,69.02211175,0.391319842,78.2639684,69.41343159,0.603333334
-37.86666658,0.379496,13796.59273,68.98296364,0.430261847,86.05236939,69.41322549,0.621333334
-38.23333331,0.192456,13803.80031,69.01900153,0.392853882,78.57077633,69.41185541,0.617666667
-16.53333334,0.809576,13788.47234,68.94236169,0.465303457,93.06069136,69.40766515,0.834666667
-37.30000006,0.594536,13792.51796,68.96258979,0.443862241,88.77244813,69.40645203,0.626999999
-43.16666666,0.622536,13795.03543,68.97517713,0.430886994,86.17739882,69.40606412,0.568333333
-37.66666673,0.622536,13794.1589,68.97079452,0.431666117,86.33322341,69.40246064,0.623333333
-42.60000001,0.622536,13793.34908,68.96674538,0.433971344,86.79426874,69.40071673,0.574
-43.43333324,0.622536,13791.90915,68.95954576,0.436048683,87.20973662,69.39559444,0.565666668
-37.99999984,0.379496,13792.52777,68.96263886,0.422758801,84.55176013,69.38539766,0.620000002
-27.53333328,0.594536,13786.94648,68.93473239,0.448329066,89.66581311,69.38306146,0.724666667
-40.56666665,0.407496,13793.12177,68.96560886,0.416626292,83.32525832,69.38223515,0.594333334
-33.49999996,0.566536,13783.21854,68.91609268,0.464032263,92.80645268,69.38012495,0.665
-33.96666663,0.622536,13787.74678,68.93873391,0.435917895,87.18357904,69.37465181,0.660333334
-44.79999992,0.622536,13788.83105,68.94415527,0.429698297,85.93965939,69.37385357,0.552000001
-39.89999984,0.809576,13780.93522,68.9046761,0.468821745,93.76434905,69.37349785,0.601000002
-21.03333329,0.379496,13789.13771,68.94568856,0.425247461,85.04949229,69.37093602,0.789666667
